label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12
4.0,-0.0102237165,0.003471017,0.01404468,0.0029881299,-0.0023857504,-0.011402328,-0.0071341954,-0.0056120604,-0.0076102233,-0.006734621,0.0071611255,-0.0041358583,0.996681,0.9977444,0.99584913,0.9968844,0.99221057,0.98840106,0.9892369,0.9966418,0.9986802,0.9968257,0.9946959,0.99402964
4.0,-0.008245446,0.0048781373,0.016096633,0.0020742863,-0.001663465,-0.01329954,-0.0075563192,-0.006612066,-0.00896677,-0.006275151,0.007765718,-0.0029959865,0.9971084,0.9980846,0.9936025,0.9951756,0.99218506,0.99260414,0.9882107,0.99920017,1.0017407,0.99724925,0.9981256,0.99569774
4.0,0.008002192,0.0053362288,0.013698574,0.0010716841,0.002917312,-0.010916468,-0.002820786,-0.005859133,-0.008623726,-0.0007983837,0.0002297312,-0.0007165,0.9969245,0.99757296,0.98789835,0.9924099,0.9955385,1.0011138,0.9825367,1.0044235,1.0030653,1.0024549,0.9988715,1.0028052
5.0,-0.0072592646,0.005124461,0.016023587,0.0017594621,-0.001706183,-0.013462875,-0.0070319027,-0.006320175,-0.009203909,-0.0060145035,0.007402979,-0.0030287057,0.9971338,0.99839145,0.9931487,0.99483407,0.99245864,0.9936899,0.987678,0.99966156,1.0022044,0.9972082,0.99850816,0.996207
5.0,-0.0032958686,0.0053758435,0.016145531,0.0019931272,0.000332959,-0.0129549615,-0.006688364,-0.0070191585,-0.009008726,-0.0046639387,0.005778156,-0.0016535558,0.99724066,0.9976152,0.9915169,0.99405557,0.9929315,0.995594,0.98683345,1.0010736,1.0028113,0.999101,0.9991291,0.9978635
5.0,0.0016597807,0.005643215,0.015060399,0.0013202578,0.0010911562,-0.012413535,-0.004654836,-0.006186206,-0.009043391,-0.0030457955,0.003360644,-0.0014881566,0.9970972,0.99799365,0.9899,0.99315494,0.9941579,0.9985551,0.98475283,1.0026104,1.0032423,1.0001032,0.9992777,1.0001338
5.0,-0.009861141,0.0032061301,0.013407033,0.003257081,-0.002248548,-0.010820955,-0.0067364126,-0.00529157,-0.0071549965,-0.0065619573,0.0065391436,-0.0042817295,0.9965472,0.99763936,0.9961581,0.9971933,0.99239975,0.98771423,0.9892737,0.9961824,0.99796087,0.99690306,0.9938425,0.9939561
5.0,0.005115919,0.0016250424,0.0037472732,0.0077826083,0.0038404688,-0.0008385405,0.0026222467,0.0007787049,-0.00015793182,-0.0014808346,-0.007981166,-0.0033720508,0.99556726,0.9963128,0.997722,0.9993595,0.99750996,0.9841288,0.98840684,0.99032784,0.9898148,0.99983287,0.98278755,0.9953842
5.0,-0.0097524375,0.0029060245,0.01274135,0.0023647845,-0.00400497,-0.010826841,-0.004798822,-0.0035233833,-0.007374415,-0.0067565795,0.0065876096,-0.00573577,0.99634814,0.99926126,0.99602616,0.99737054,0.9929973,0.98877984,0.9880014,0.9963347,0.99840885,0.9954073,0.9936678,0.9940483
5.0,-0.009358551,0.004601352,0.015688743,0.0019618198,-0.002540946,-0.013242938,-0.0073053986,-0.0060423575,-0.008857487,-0.0066334046,0.008065835,-0.0037318468,0.99695045,0.9985121,0.9942256,0.99561065,0.9921885,0.9917637,0.988279,0.9986367,1.0012428,0.99649215,0.99753094,0.99522376
1.0,-0.010416843,0.003885828,0.014503442,0.0017987415,-0.003980186,-0.012662381,-0.0062361993,-0.0046504624,-0.008563735,-0.0070024636,0.007990815,-0.0050788857,0.99667317,0.99929833,0.99513257,0.9963979,0.9925044,0.99056417,0.98806995,0.997657,1.0002613,0.9953605,0.99611384,0.99452376
1.0,-0.0065206364,0.002353251,0.010345858,0.0044081286,-0.001164645,-0.007886779,-0.0041579753,-0.0034867078,-0.0052529266,-0.0054140743,0.0028293878,-0.004509229,0.9961729,0.9972759,0.99703234,0.9980958,0.99364984,0.98599416,0.98907244,0.9942997,0.9952314,0.997599,0.9902309,0.994
1.0,-0.008616589,0.0026907101,0.011926137,0.0035036206,-0.0023478828,-0.0095496215,-0.0051901788,-0.0040772706,-0.006440713,-0.006196622,0.005089909,-0.00480292,0.99634135,0.9978959,0.9965596,0.9976708,0.99303806,0.9871409,0.9888959,0.9953718,0.9968807,0.99680585,0.99220824,0.993901
1.0,-0.010238003,0.003959652,0.015363481,0.0033621192,-0.0009924918,-0.011911653,-0.008813299,-0.007284634,-0.007980048,-0.0066842474,0.0077324063,-0.0027221888,0.99705255,0.9966252,0.995289,0.99630195,0.9916191,0.98883665,0.9899836,0.997271,0.9994208,0.9980577,0.99594754,0.994137
1.0,-0.0045274235,0.005187314,0.016515348,0.0024201944,0.00052320585,-0.012931943,-0.0075429976,-0.007571228,-0.008784847,-0.0050120354,0.0063727275,-0.0014232621,0.9972563,0.997175,0.991927,0.99438447,0.9925121,0.99439836,0.9875615,1.0006498,1.0024885,0.999201,0.9989614,0.99727684
1.0,-0.0095167495,0.0032460168,0.013281658,0.0037308484,-0.001322601,-0.010302,-0.0073057413,-0.005885102,-0.007003301,-0.006425714,0.006065473,-0.0035448112,0.9967481,0.99675775,0.9963805,0.99709576,0.9922372,0.98723614,0.9899006,0.9957948,0.9974851,0.9978693,0.9934798,0.993733
1.0,-0.006180726,0.00524034,0.01616523,0.0018432438,-0.0010615066,-0.013407938,-0.007024139,-0.0066286884,-0.009068904,-0.0056350585,0.007005185,-0.002595853,0.9971333,0.9981555,0.99267375,0.9946006,0.9925393,0.99419725,0.98746085,1.000107,1.0023923,0.99774057,0.9987505,0.99672407
1.0,0.00029309094,0.0018779188,0.0062376596,0.0066297203,0.0020719245,-0.0036188997,-0.0004451014,-0.0012077689,-0.0020641377,-0.0029992182,-0.003747113,-0.0037659556,0.9957386,0.9963409,0.9977026,0.9989704,0.9958344,0.98426026,0.9889466,0.9917865,0.991531,0.9991483,0.9854857,0.9947994
1.0,-0.0080833845,0.005063202,0.015583802,0.0012571663,-0.0029127747,-0.013649527,-0.0063611045,-0.0054312088,-0.009412555,-0.0063846,0.007663466,-0.003961455,0.99705315,0.99918574,0.9935684,0.9949719,0.9926205,0.99379313,0.9873751,0.9993497,1.0021749,0.99618393,0.9982803,0.99588186
1.0,-0.0075666197,0.0025214404,0.011151981,0.0040762946,-0.0015503503,-0.008667987,-0.0048257187,-0.0039427355,-0.005717504,-0.0057571847,0.0039109588,-0.0045626946,0.99622536,0.9974252,0.9968595,0.99794245,0.99329096,0.9863159,0.989103,0.99479294,0.99588853,0.9973227,0.9911311,0.99396783
1.0,-0.0052761436,0.0050594583,0.01674449,0.0027485415,0.00070606545,-0.012904335,-0.00814886,-0.00795877,-0.008625152,-0.005205335,0.0067154616,-0.0012272,0.997254,0.9968327,0.99218136,0.99461603,0.99224526,0.9935248,0.9880621,1.0003676,1.002229,0.9993193,0.99882567,0.9969326
1.0,0.0023598373,0.0052376315,0.015485141,0.0021168217,0.002538979,-0.011693053,-0.0055539235,-0.007241372,-0.008639825,-0.0027085915,0.0031794757,-0.00039836392,0.99724233,0.9968633,0.9895048,0.99333316,0.9939222,0.9978481,0.9852542,1.0027924,1.003053,1.0015186,0.9991998,1.0001214
1.0,-0.009530362,0.00412732,0.01694652,0.004809022,0.002221711,-0.01173475,-0.011512911,-0.010083608,-0.0076443395,-0.006175181,0.007843614,-0.00012288615,0.99742377,0.99411416,0.994505,0.99597967,0.9907768,0.9880514,0.99150217,0.9978637,0.99948555,1.0007702,0.9968069,0.99428695
1.0,-0.00938477,0.00451554,0.016026523,0.0025845915,-0.0015700907,-0.013029732,-0.008241482,-0.006922655,-0.008593627,-0.0065228846,0.008053087,-0.0029647313,0.99701095,0.99763083,0.9942211,0.99570084,0.9918954,0.9909358,0.98892576,0.9985302,1.0009346,0.9973283,0.997449,0.9951147
1.0,-0.01030039,0.0036805347,0.014520343,0.0030050129,-0.0020234212,-0.011634912,-0.0076510906,-0.006147176,-0.007799198,-0.0067721996,0.0074311867,-0.0037212633,0.9968307,0.9974479,0.99566525,0.99662805,0.9920024,0.98871976,0.9894307,0.9968882,0.999032,0.9971672,0.9952076,0.99404866
1.0,-0.010031249,0.0040376894,0.016069349,0.0041067526,0.0006630644,-0.011746101,-0.010188509,-0.008739933,-0.0076936614,-0.006453125,0.007758312,-0.0014679655,0.997228,0.9952975,0.9950867,0.9961674,0.9911541,0.98827815,0.9908302,0.99742746,0.99925137,0.99943334,0.9962024,0.99411947
1.0,-0.009480733,0.0031720325,0.013293475,0.0042954013,-0.0006279871,-0.010312561,-0.0078038424,-0.006324712,-0.0062993458,-0.0061118286,0.005810581,-0.0033840314,0.99640965,0.9963289,0.99653745,0.99751973,0.99216455,0.98595816,0.9902369,0.99569774,0.99672717,0.99800247,0.993061,0.9940129
1.0,-0.010223541,0.0041049384,0.015304048,0.002524346,-0.0023381747,-0.012601685,-0.0077180862,-0.0062369704,-0.008289686,-0.0067887977,0.008034565,-0.0037513338,0.9968368,0.9979852,0.9949753,0.9962168,0.9919837,0.9899784,0.98894817,0.9977908,1.0001411,0.9967218,0.9964568,0.99459213
1.0,-0.0055316873,0.005149722,0.016504187,0.0024028271,4.258752e-05,-0.013085488,-0.007704161,-0.00742542,-0.008869714,-0.0053477753,0.0067780167,-0.0017223544,0.99723625,0.9973242,0.99233174,0.9945773,0.9923855,0.99386525,0.98782736,1.0002837,1.0023357,0.9987468,0.9988284,0.9968659
1.0,-0.0062314793,0.005644731,0.015039805,0.00026004016,-0.003701087,-0.014278024,-0.0047620907,-0.0042009912,-0.009847801,-0.0058832634,0.006846614,-0.004688319,0.99687964,1.0004053,0.9928361,0.9943382,0.99337864,0.99603057,0.9859211,1.0002306,1.0029278,0.99537647,0.99887484,0.99711484
1.0,-0.008778278,0.0026944391,0.0120100565,0.0031595826,-0.002799306,-0.009707145,-0.004810214,-0.0038048886,-0.0065228306,-0.0063328817,0.005370848,-0.0051759183,0.99630576,0.9983332,0.9964776,0.9976453,0.9930799,0.98758614,0.9885319,0.99557567,0.9971896,0.99638873,0.99242944,0.9939463
1.0,-0.0052019767,0.0027093887,0.009759314,0.0055359527,0.0011107549,-0.0069153383,-0.005316891,-0.004634373,-0.0045540556,-0.0047917645,0.0011504292,-0.0029722936,0.9964375,0.9953943,0.9976299,0.9978748,0.9935279,0.9847619,0.9903875,0.99338615,0.99381655,0.9995083,0.98927194,0.99391365
1.0,-0.008440636,0.0046875365,0.016437378,0.0027513206,-0.0005938783,-0.012878865,-0.008552138,-0.0075800233,-0.008702695,-0.006242698,0.007823698,-0.002160076,0.9972601,0.9970494,0.9936933,0.9952933,0.99181974,0.99171895,0.98899597,0.99897814,1.0013812,0.9982528,0.99794674,0.99534184
1.0,-0.007894378,0.0028325059,0.011675864,0.004445292,-0.0005913153,-0.008859146,-0.0061674677,-0.0051134564,-0.005754115,-0.005750958,0.004088402,-0.0037057735,0.9964175,0.9964548,0.9969864,0.9976995,0.9928386,0.9858747,0.9899001,0.99477655,0.99575794,0.9981854,0.9914708,0.9938624
1.0,-0.006406687,0.0049988627,0.016667467,0.002677627,0.000118177384,-0.013039302,-0.00823978,-0.0077404194,-0.008723417,-0.0055850875,0.007146947,-0.0016272627,0.99723744,0.9970388,0.99267113,0.9948227,0.9921233,0.99300075,0.98832035,0.9999356,1.0020353,0.9987885,0.9986272,0.99644095
1.0,-0.008831833,0.0030535907,0.012536585,0.0039982423,-0.0010389127,-0.009609409,-0.006769888,-0.0055324547,-0.0064849984,-0.0061726663,0.0052021965,-0.00362565,0.9966447,0.99661493,0.9966866,0.9973208,0.9924901,0.98670805,0.98989606,0.99530774,0.9967359,0.9980478,0.9925736,0.99372125
1.0,-0.010244299,0.004098516,0.014890622,0.0019412339,-0.0033937432,-0.012720164,-0.0067687817,-0.005260475,-0.008655903,-0.006954048,0.00804349,-0.0045195073,0.99683046,0.9988378,0.9949771,0.99615204,0.99230903,0.99077183,0.9883427,0.9978161,1.0004733,0.99590456,0.9964808,0.9945637
1.0,-0.005983129,0.0021880306,0.009930626,0.004532568,-0.0011537969,-0.0075298175,-0.0035813898,-0.0030454583,-0.00497594,-0.005220948,0.002338156,-0.0046757273,0.9960519,0.99743986,0.9970384,0.9982934,0.99390733,0.9858423,0.988882,0.9941339,0.99493647,0.9974904,0.9897519,0.9941007
1.0,-0.0097124055,0.0032523572,0.013377845,0.0036532357,-0.0015679821,-0.010574259,-0.0073586665,-0.0058028363,-0.007155899,-0.0064854734,0.0062596425,-0.003673371,0.99672467,0.9969021,0.9962681,0.99706733,0.9922663,0.9873579,0.98982435,0.99592614,0.99769795,0.997642,0.993697,0.99375355
1.0,-0.007249724,0.002447337,0.010894507,0.0042731985,-0.0013728365,-0.008442979,-0.004722044,-0.003834609,-0.005572416,-0.0056087356,0.003544107,-0.0044869706,0.9961913,0.9973155,0.99690855,0.99803185,0.99340266,0.9860654,0.9891745,0.99461424,0.99561304,0.9974485,0.9908056,0.9939866
1.0,-0.009297747,0.002476111,0.011958946,0.0022375286,-0.004690498,-0.010378566,-0.0035045892,-0.0023678169,-0.0071429247,-0.0066466015,0.006108895,-0.0065069012,0.99613136,0.9999733,0.9960381,0.9977313,0.9934913,0.9887807,0.98738444,0.99613875,0.9981323,0.9947626,0.9929378,0.99408287
1.0,-0.004026547,0.0055510662,0.015882831,0.0014972761,-0.0007978529,-0.013467018,-0.006148942,-0.006249301,-0.00915417,-0.0049488414,0.0060490817,-0.0025028288,0.9970518,0.9984728,0.99185735,0.9941223,0.99305946,0.9956581,0.9865136,1.0008991,1.0028187,0.9979771,0.99909705,0.99786
1.0,-0.009286713,0.0047026277,0.0147329755,0.00055820495,-0.005131107,-0.014197245,-0.0050624683,-0.003551174,-0.009469252,-0.0067302566,0.008036338,-0.0058652014,0.99656653,1.0008855,0.99403024,0.99555606,0.99311256,0.99336964,0.98657376,0.9990821,1.0018603,0.9940363,0.99772346,0.99580956
2.0,-0.0027091876,0.002348788,0.008067735,0.0060254857,0.0015189424,-0.0053909533,-0.0032122396,-0.0031108484,-0.0034622038,-0.003992602,-0.0011393353,-0.0032965727,0.99614584,0.9957528,0.99776465,0.99834555,0.9945411,0.9844579,0.9897993,0.9925766,0.992671,0.9994293,0.98747313,0.9942819
2.0,-0.0077809915,0.0050901547,0.015627954,0.0013443306,-0.0029185861,-0.014023475,-0.006399926,-0.005334437,-0.009237109,-0.0061412007,0.0075611323,-0.0040354915,0.99680716,0.9993751,0.9933125,0.99505526,0.99274975,0.993525,0.9871776,0.9996273,1.0021089,0.9959504,0.9983694,0.99640596
2.0,-0.008461427,0.0046410076,0.01657163,0.0030021593,-0.00022901967,-0.0128064975,-0.00892359,-0.0079128705,-0.008576284,-0.0062045436,0.00782951,-0.0018736944,0.99726695,0.996715,0.9936844,0.99535125,0.99170506,0.99134904,0.9892385,0.99894375,1.0012509,0.99855524,0.997911,0.9953114
2.0,-0.0053601377,0.0017899461,0.009246066,0.003930159,-0.0023423396,-0.007050816,-0.0016616844,-0.0015300028,-0.005033452,-0.005333092,0.0020721704,-0.0056468286,0.9959781,0.9986384,0.99680644,0.9984017,0.9944714,0.9868841,0.98778117,0.99413484,0.99532926,0.9966264,0.9893864,0.99408716
2.0,-0.010272007,0.0039997734,0.015104894,0.002601035,-0.002250202,-0.012273267,-0.0076618344,-0.0062292665,-0.008188234,-0.006827086,0.007909492,-0.003737852,0.9968862,0.99782884,0.9951922,0.9962858,0.9919616,0.989767,0.98907954,0.997536,0.999881,0.9968894,0.99613315,0.99437183
2.0,-0.01033492,0.003526058,0.014141403,0.0026909634,-0.00284902,-0.011696987,-0.0068687573,-0.005324997,-0.007819199,-0.006817842,0.007400416,-0.004432816,0.99665314,0.99818003,0.99569273,0.9968202,0.99228776,0.98886424,0.988926,0.9968737,0.9990418,0.9964001,0.9949979,0.9941351
2.0,-0.0016469508,0.0013304614,0.007076584,0.0049043745,-0.00092077255,-0.004584547,0.00092433766,-2.5086105e-05,-0.003228902,-0.0041835383,-0.0012415051,-0.0055584684,0.9956838,0.99849355,0.997007,0.99895436,0.99566656,0.9862683,0.9872931,0.992934,0.9935923,0.9972296,0.986853,0.99450904
2.0,-0.010245122,0.0039683133,0.014209397,0.0013124719,-0.0044345297,-0.012365568,-0.005561758,-0.004175734,-0.009006696,-0.0072244704,0.007905863,-0.005293634,0.9969637,0.9995783,0.99520165,0.99608105,0.992638,0.99163765,0.9877899,0.99755126,1.0006527,0.9953067,0.99617195,0.99420244
2.0,-0.010369472,0.0039736032,0.015216406,0.0026669055,-0.002321165,-0.012576334,-0.0077606104,-0.0062311776,-0.007975446,-0.006743023,0.008010596,-0.003883198,0.9966611,0.99798506,0.9951096,0.9964575,0.9919768,0.9894018,0.98898846,0.9976897,0.9997947,0.9966037,0.9961775,0.99463814
2.0,-0.008922566,0.004279442,0.017025854,0.004200034,0.0016635023,-0.0120537765,-0.010665329,-0.009540316,-0.007970237,-0.006105615,0.007886119,-0.00053687766,0.9974521,0.9948896,0.99399495,0.99564016,0.99106586,0.9895691,0.99067324,0.9984727,1.0003219,1.0002582,0.99739933,0.9946781
2.0,-0.009186737,0.004732292,0.015188564,0.0010535121,-0.004058484,-0.013913687,-0.0059277266,-0.0046238676,-0.00910269,-0.006659884,0.008036956,-0.005017273,0.9966648,0.9999833,0.9940465,0.9955175,0.9927355,0.9928682,0.9871385,0.9990176,1.0016813,0.9949948,0.9977432,0.9957203
2.0,-0.009531707,0.004519094,0.015660975,0.0020779595,-0.0024437755,-0.013106372,-0.007442884,-0.0061498284,-0.008796992,-0.0066811927,0.008081667,-0.0036613457,0.9969772,0.9983444,0.994352,0.99568033,0.9921239,0.9914927,0.9884499,0.99847996,1.0010903,0.9966178,0.9973778,0.9950562
2.0,-0.009765852,0.0044981875,0.014262252,0.000115044415,-0.0060977116,-0.014030077,-0.0042324327,-0.0027129576,-0.009509604,-0.007025566,0.008166321,-0.0066837706,0.9965033,1.0015608,0.9943626,0.9957613,0.9932779,0.99351054,0.98618627,0.99881244,1.001777,0.99328685,0.9973641,0.9954923
3.0,-0.0066723675,0.005111262,0.016387235,0.0021792203,-0.00085139275,-0.0134930685,-0.00756526,-0.0069963597,-0.008705608,-0.0056866407,0.007241316,-0.0024442784,0.9969808,0.99791765,0.9928145,0.99487436,0.99233454,0.9932199,0.987785,0.9999691,1.0020541,0.99778646,0.99859333,0.99668944
3.0,0.0045135096,0.0043133907,0.015612047,0.0029993802,0.004788544,-0.010359816,-0.0062796026,-0.008533262,-0.007884422,-0.0018364396,0.0023082346,0.0010106303,0.9974492,0.99530345,0.9885275,0.99338984,0.9939236,0.9977362,0.9853352,1.003488,1.002794,1.0039005,0.99893874,1.0003972
3.0,0.006422259,0.004638996,0.015211221,0.0025956184,0.0047445893,-0.010326739,-0.0052643307,-0.008067694,-0.0076352367,-0.0012063067,0.001412347,0.00091657415,0.9971343,0.9958294,0.98804754,0.9931365,0.99440384,0.9985252,0.98428774,1.0040522,1.0027437,1.0039349,0.9988596,1.0017245
3.0,0.018658131,0.0026711859,-0.0020831786,0.011404045,0.011331096,0.006478779,0.0075340085,0.004029669,0.0050468836,0.0031299107,-0.020497069,5.139038e-05,0.9960849,0.9941643,0.99854606,0.9993657,1.0018183,0.9834756,0.98891073,0.9856373,0.9846488,1.0034763,0.97651124,0.9969957
3.0,-0.0039623976,0.0024859458,0.008825634,0.005629003,0.0010084957,-0.006138269,-0.004130386,-0.003676895,-0.004231738,-0.004500743,5.0999224e-05,-0.003195092,0.9963842,0.9957042,0.99765295,0.9979897,0.99407375,0.98493135,0.9899914,0.9929587,0.9934346,0.9994499,0.988424,0.993981
3.0,-0.009417135,0.00286448,0.012547787,0.0027808398,-0.0033150986,-0.01037411,-0.0050805286,-0.003885109,-0.0070486153,-0.0065900907,0.0061248317,-0.0053053983,0.9963837,0.998666,0.9962337,0.99743295,0.99293494,0.9881983,0.9883965,0.9959995,0.99789304,0.9960194,0.99321544,0.99395835
3.0,0.003276877,0.0010356642,0.004553415,0.006688662,0.001659032,-0.0017271787,0.0034642927,0.0014695227,-0.0009397231,-0.0023579076,-0.005790837,-0.0047740303,0.99534553,0.9978506,0.997129,0.9996037,0.9972497,0.9851225,0.9872646,0.99132794,0.9912543,0.99831796,0.98377556,0.995207
3.0,-0.0084799975,0.002550099,0.011647183,0.0030882806,-0.0030721314,-0.009441838,-0.0042662323,-0.0033183843,-0.006529105,-0.0063067954,0.005099997,-0.005393252,0.9962959,0.9985863,0.9964825,0.9977132,0.99328494,0.98772407,0.98830837,0.9954356,0.99712795,0.9962367,0.9921338,0.9939089
3.0,0.0052399635,0.0063245706,0.013229635,-0.00028046966,-0.000113599,-0.012679819,-0.0016641691,-0.003925439,-0.009658708,-0.0019364636,0.001243785,-0.0028241388,0.99673074,0.999651,0.9890902,0.9922176,0.9956673,1.0017873,0.98228216,1.0036143,1.0034813,0.9992987,0.99920696,1.002212
3.0,-0.00027618557,0.0011802241,0.0063400306,0.005935028,0.00030393153,-0.003894072,0.0013227463,0.00021136925,-0.0022899844,-0.0033261012,-0.0027428567,-0.005199123,0.9953697,0.9980322,0.99704057,0.99944776,0.99618226,0.985097,0.98761684,0.9924476,0.9924575,0.9975669,0.98569524,0.9948877
4.0,0.008529998,0.005659323,0.013095342,0.00045466423,0.0021420345,-0.011207968,-0.0018716753,-0.004957773,-0.009030695,-0.0006739907,-0.0002053082,-0.0013915971,0.9968244,0.9982791,0.9878866,0.9921277,0.99597454,1.0020808,0.9818758,1.0045351,1.0031704,1.0018026,0.99888045,1.0032244
4.0,-0.0102237165,0.003471017,0.01404468,0.0029881299,-0.0023857504,-0.011402328,-0.0071341954,-0.0056120604,-0.0076102233,-0.006734621,0.0071611255,-0.0041358583,0.996681,0.9977444,0.99584913,0.9968844,0.99221057,0.98840106,0.9892369,0.9966418,0.9986802,0.9968257,0.9946959,0.99402964
4.0,-0.010302696,0.0035068877,0.014129013,0.0028292686,-0.0026481636,-0.01159792,-0.007019881,-0.0054644905,-0.0077446904,-0.006779643,0.007321954,-0.0042907596,0.996661,0.99799174,0.9957442,0.99685335,0.9922462,0.9886483,0.98907244,0.99679095,0.99889797,0.9965804,0.99489343,0.994102
4.0,-0.008245446,0.0048781373,0.016096633,0.0020742863,-0.001663465,-0.01329954,-0.0075563192,-0.006612066,-0.00896677,-0.006275151,0.007765718,-0.0029959865,0.9971084,0.9980846,0.9936025,0.9951756,0.99218506,0.99260414,0.9882107,0.99920017,1.0017407,0.99724925,0.9981256,0.99569774
4.0,-0.010166887,0.004155338,0.015056316,0.0021135658,-0.0030235052,-0.012687799,-0.007131912,-0.0055987127,-0.008742054,-0.006918296,0.008031622,-0.0041469447,0.9969408,0.99849355,0.99490505,0.99605376,0.9922099,0.99074465,0.98858875,0.99782765,1.0005277,0.996282,0.9966041,0.99451625
4.0,0.0146726,0.005666923,0.010980871,-0.00060332566,0.0026723184,-0.010186654,0.00095964223,-0.003519062,-0.008927392,0.0015452709,-0.0035120547,-0.0016833246,0.99635684,0.9988265,0.98628145,0.99123037,0.99778205,1.0051175,0.97895974,1.006214,1.0026466,1.0030861,0.9981719,1.0063037
4.0,0.013623446,0.0017690584,-4.0140003e-05,0.01012475,0.008036047,0.0038317665,0.006824035,0.0034540128,0.0033124983,0.001411764,-0.015588596,-0.0018391833,0.9954846,0.99561197,0.9978355,0.9998499,1.0003688,0.98364455,0.98817444,0.9876424,0.98672295,1.0014886,0.97853523,0.9965139
4.0,-0.009021919,0.0030874163,0.012761556,0.0041599497,-0.000846602,-0.009812083,-0.007175375,-0.0058210306,-0.006426651,-0.0061277933,0.005351588,-0.0034843385,0.996571,0.99645704,0.9966542,0.99740434,0.99237865,0.9863631,0.9900767,0.99539095,0.9966698,0.99809426,0.99268466,0.99380976
4.0,-0.0042466037,0.0055058934,0.015906874,0.001588203,-0.0007990785,-0.013447456,-0.0063146316,-0.006297726,-0.009232413,-0.0050298385,0.006129496,-0.0024530813,0.9971033,0.9983652,0.99191684,0.99416465,0.99301594,0.99547994,0.98667467,1.0007929,1.0028092,0.99800175,0.99908245,0.997692
4.0,0.0036374927,0.0016732886,0.004470594,0.0073680803,0.003179524,-0.0016718656,0.0017328225,0.00022532046,-0.00081373006,-0.001990037,-0.006664984,-0.003513474,0.9956491,0.9963639,0.9977101,0.999198,0.9969926,0.9842732,0.98852795,0.990766,0.9903932,0.99964017,0.9836103,0.9951633
4.0,-0.007133309,0.0024859235,0.010856539,0.0043309033,-0.0011638924,-0.008336343,-0.0047423467,-0.0039411634,-0.0054268623,-0.00556414,0.0034141243,-0.00441793,0.9961893,0.997184,0.996982,0.9980272,0.9933864,0.98597664,0.9892276,0.9945585,0.99548566,0.99756867,0.9907219,0.9940017
4.0,0.0022139102,0.001941409,0.0052304156,0.0072027743,0.0030882806,-0.0025239475,0.0002474822,-0.0007810369,-0.0013793092,-0.0023691654,-0.005583003,-0.0032621585,0.99579954,0.9959159,0.9978817,0.99894947,0.99637765,0.9840627,0.98907846,0.99106103,0.99067557,0.99982846,0.9844163,0.99495536
4.0,-0.010241844,0.0035622753,0.014177546,0.0028432533,-0.0024350658,-0.011481691,-0.007118907,-0.0056547,-0.0077596875,-0.0068001207,0.0072902218,-0.0041077733,0.99676514,0.9977958,0.9957742,0.99673754,0.9921752,0.98877734,0.9891739,0.9967581,0.9989268,0.9968363,0.99492824,0.99401456
5.0,-0.0097524375,0.0029060245,0.01274135,0.0023647845,-0.00400497,-0.010826841,-0.004798822,-0.0035233833,-0.007374415,-0.0067565795,0.0065876096,-0.00573577,0.99634814,0.99926126,0.99602616,0.99737054,0.9929973,0.98877984,0.9880014,0.9963347,0.99840885,0.9954073,0.9936678,0.9940483
5.0,-0.0032958686,0.0053758435,0.016145531,0.0019931272,0.000332959,-0.0129549615,-0.006688364,-0.0070191585,-0.009008726,-0.0046639387,0.005778156,-0.0016535558,0.99724066,0.9976152,0.9915169,0.99405557,0.9929315,0.995594,0.98683345,1.0010736,1.0028113,0.999101,0.9991291,0.9978635
5.0,-0.0043634363,0.0017988123,0.008761451,0.0048884302,-0.0009478405,-0.0064660795,-0.0019669943,-0.0018993728,-0.00418956,-0.0046722293,0.00085965544,-0.005025577,0.9957967,0.9977676,0.9970534,0.99870604,0.99463767,0.9855942,0.9883921,0.99363804,0.994176,0.99734676,0.9884615,0.99433404
5.0,-0.004216846,0.005427588,0.01604684,0.0017545149,-0.00041511655,-0.01324138,-0.00654513,-0.006626893,-0.009153505,-0.005004609,0.006152831,-0.002175253,0.9971865,0.99805236,0.9918982,0.99416727,0.99289906,0.9954067,0.9868643,1.0007848,1.0027766,0.9983838,0.9990666,0.997562
5.0,-0.010203727,0.0041393638,0.014773846,0.0016265586,-0.0037987493,-0.012795534,-0.0063210465,-0.004896328,-0.008766739,-0.0070207547,0.00806994,-0.004845906,0.9968281,0.999222,0.99495035,0.99607223,0.9924291,0.99125886,0.98801947,0.99790144,1.0006763,0.99556845,0.9965652,0.9945981
5.0,-0.0033850297,0.0014227182,0.0080155805,0.0046136677,-0.0015394539,-0.0057707354,-0.00011109933,-0.0005923696,-0.0038158828,-0.004565615,0.00023829192,-0.005807869,0.9956222,0.99865365,0.9968808,0.9989454,0.99522483,0.98618925,0.987451,0.99354297,0.994197,0.99670696,0.98784477,0.9944543
5.0,-0.009861134,0.0032061227,0.01340704,0.0032570884,-0.0022485517,-0.0108209625,-0.006736424,-0.0052915737,-0.0071549956,-0.0065619517,0.006539151,-0.004281733,0.9965472,0.99763936,0.9961581,0.9971933,0.99239975,0.98771423,0.9892737,0.9961824,0.99796087,0.99690306,0.9938425,0.9939562
