label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16
3.0,-0.13470966,0.2229986,-0.42843634,0.035914954,-0.29295212,-0.2822568,-0.35310435,0.7334974,0.29635772,-0.58496,-0.886952,-0.5328762,0.35669145,-0.6112647,-0.2682432,0.17139438,0.8695097,0.79896075,0.69869184,0.8634481,0.7536689,0.7877649,0.7279627,0.5248795,0.78156275,0.59288925,0.46772215,0.59738773,0.7519366,0.56713873,0.83019537,0.8165833
4.0,-0.13407579,0.23157552,-0.43712515,0.03569407,-0.29489547,-0.28683025,-0.36269736,0.7504249,0.30075994,-0.5956694,-0.9030872,-0.54530966,0.37053457,-0.6263201,-0.27711326,0.18034896,0.86733055,0.79873985,0.69355184,0.8564656,0.7516143,0.7844611,0.72479826,0.5182349,0.7766716,0.58450925,0.45846716,0.59152806,0.74474573,0.556082,0.8206519,0.8117932
1.0,-0.13488509,0.22358426,-0.4297428,0.03601522,-0.29422975,-0.2833566,-0.3547579,0.73591447,0.2974207,-0.58691764,-0.8898793,-0.5344915,0.3573019,-0.6128756,-0.2696004,0.17229044,0.86908287,0.7984907,0.69800436,0.86298287,0.75325966,0.78692037,0.7273977,0.52380663,0.7810363,0.5918342,0.4662838,0.59624153,0.75092715,0.5659079,0.82950175,0.8161556
3.0,-0.13574666,0.21804604,-0.4243524,0.035933334,-0.2931968,-0.28080696,-0.3487017,0.72525954,0.29474232,-0.58020616,-0.8793144,-0.526737,0.34804717,-0.6026342,-0.26433843,0.16672543,0.87047535,0.7985558,0.70132715,0.86747867,0.75455815,0.78882426,0.72970957,0.52792597,0.78423834,0.5974091,0.47218734,0.5998058,0.7553496,0.5732938,0.83627796,0.8195498
4.0,-0.13399315,0.23127604,-0.4366966,0.035712812,-0.2946698,-0.28650033,-0.36219156,0.7495929,0.30046177,-0.5950986,-0.9022894,-0.54473114,0.37008634,-0.6257909,-0.27660608,0.17993869,0.86744857,0.79882145,0.69379807,0.8567081,0.75174177,0.78470016,0.72491145,0.5185841,0.7768731,0.58485705,0.45892897,0.5918718,0.74508864,0.5565299,0.8209215,0.81194156
3.0,-0.13517529,0.22398765,-0.43106014,0.036148526,-0.2957247,-0.28458264,-0.35647577,0.73834676,0.2985996,-0.5889566,-0.89291614,-0.53605694,0.3575922,-0.6142736,-0.27102476,0.17312855,0.8686282,0.79792464,0.69731575,0.8626596,0.75281876,0.78597313,0.7268396,0.5227029,0.7805523,0.5908387,0.46482143,0.59501517,0.7499401,0.5647717,0.8290116,0.8158139
3.0,-0.13566235,0.2211229,-0.42833844,0.036104012,-0.29530013,-0.28336954,-0.35345936,0.73295486,0.2973191,-0.58561313,-0.88760394,-0.53212166,0.35272577,-0.6089781,-0.26838923,0.17026833,0.8693383,0.797893,0.69902074,0.86501163,0.7534561,0.7868951,0.72802526,0.5247569,0.7822074,0.5936801,0.46777847,0.59676665,0.75216025,0.56855035,0.8325444,0.81759405
3.0,-0.13541448,0.2237386,-0.43134674,0.036210164,-0.29650104,-0.28507817,-0.35694313,0.73881,0.29905495,-0.5895475,-0.8937339,-0.53628385,0.35692683,-0.6141697,-0.27138746,0.17312169,0.86849934,0.79759073,0.6972205,0.8628745,0.75267553,0.78559136,0.72672933,0.5224222,0.78056484,0.5907519,0.46449265,0.5946155,0.749745,0.5647694,0.8293312,0.8159244
3.0,-0.13481095,0.22293459,-0.42866364,0.035962638,-0.29339856,-0.282543,-0.35343722,0.7338963,0.29663628,-0.58538043,-0.88757265,-0.53310114,0.3564663,-0.61138815,-0.26849473,0.17145512,0.8694104,0.79878044,0.6985874,0.86350024,0.75357133,0.78753394,0.72784895,0.5246752,0.7815206,0.59275603,0.46746096,0.597126,0.7517817,0.5670251,0.8302549,0.8165766
2.0,-0.13412535,0.22732781,-0.43204343,0.035678588,-0.29272097,-0.28374168,-0.35690784,0.7406405,0.29780087,-0.58905685,-0.8931439,-0.5383146,0.3639484,-0.6182126,-0.27187866,0.17555484,0.868741,0.7992947,0.6964987,0.8599615,0.75291723,0.78677255,0.7267378,0.5221785,0.77932686,0.58916426,0.46389413,0.5952158,0.7488398,0.56206065,0.8254142,0.8143043
2.0,-0.13389257,0.2292448,-0.43421575,0.03578316,-0.29354793,-0.2848709,-0.35935214,0.7448546,0.29895523,-0.5918615,-0.8975801,-0.5413075,0.36708152,-0.62209195,-0.27395988,0.17760581,0.8681095,0.7991569,0.69519603,0.85834616,0.7523942,0.7858877,0.72575265,0.520531,0.77811533,0.58704543,0.46156025,0.5937112,0.7471234,0.55931723,0.82299685,0.81303734
3.0,-0.13486397,0.22295454,-0.42886996,0.03600822,-0.29368043,-0.28274068,-0.35371745,0.7342869,0.29683945,-0.5857208,-0.88810706,-0.53332937,0.35646775,-0.6116038,-0.26871544,0.17156792,0.86932385,0.7986784,0.69846964,0.8634752,0.7534942,0.7873688,0.72774065,0.5244996,0.78144586,0.5926004,0.4672227,0.5969213,0.7516463,0.56684667,0.83018667,0.81651855
3.0,-0.13516013,0.22250181,-0.4290834,0.036099907,-0.29462278,-0.283263,-0.35413548,0.7345919,0.29732883,-0.58629,-0.88889,-0.5334094,0.3554305,-0.61126983,-0.26900935,0.17140412,0.8691862,0.79827064,0.6984248,0.8638508,0.7533452,0.7869486,0.7276348,0.52426255,0.78153527,0.59262115,0.46696195,0.59652346,0.7515355,0.56701183,0.83072495,0.81671417
3.0,-0.13510345,0.22344527,-0.43014497,0.036098696,-0.29502428,-0.28388888,-0.3553539,0.7366266,0.2979313,-0.58765745,-0.8909592,-0.53488153,0.3568746,-0.61302525,-0.2700755,0.17240852,0.86890763,0.798167,0.69781715,0.86309594,0.7530839,0.7864974,0.72721845,0.5234395,0.78096586,0.5916179,0.46582016,0.59576637,0.7506591,0.56572175,0.8296496,0.81617045
4.0,-0.13397965,0.22954138,-0.43425155,0.035615843,-0.29313564,-0.28487703,-0.3593237,0.74496496,0.29889256,-0.59174776,-0.89719427,-0.54148805,0.3675788,-0.622048,-0.27415037,0.17787556,0.86818725,0.7992819,0.6951785,0.85814804,0.7524005,0.7859525,0.7259545,0.52049214,0.77806675,0.58703643,0.46154398,0.5937405,0.7470222,0.55922353,0.82296056,0.8130784
3.0,-0.13491341,0.22322504,-0.42932194,0.036015153,-0.29403234,-0.28310055,-0.35427135,0.735122,0.29717475,-0.5863626,-0.8890404,-0.5339133,0.35678378,-0.6121831,-0.26919043,0.17191583,0.86919314,0.7985488,0.6982356,0.8632677,0.75336426,0.7871068,0.72757083,0.52413315,0.7812518,0.59222883,0.4667339,0.5965459,0.751279,0.56640184,0.82991105,0.81636584
2.0,-0.13401878,0.23022382,-0.43573844,0.035812587,-0.29462188,-0.28600442,-0.36117685,0.7477223,0.3000239,-0.5939888,-0.9007157,-0.54330945,0.36839387,-0.62418425,-0.27557093,0.1788612,0.86765575,0.79878694,0.6943578,0.85755414,0.7519556,0.785031,0.72516805,0.5193147,0.7774222,0.58575684,0.4599246,0.59248847,0.7459101,0.5577464,0.8219534,0.8124394
1.0,-0.13052976,0.17844938,-0.36380464,0.033522643,-0.25152957,-0.23736776,-0.2736102,0.611083,0.24915397,-0.49214855,-0.75145113,-0.44751266,0.29798234,-0.51662713,-0.20414726,0.12303665,0.8893458,0.81419337,0.73332787,0.8958867,0.7735962,0.8202666,0.7547361,0.5788135,0.8114168,0.6513953,0.543668,0.6518264,0.80286497,0.641402,0.880264,0.8421087
2.0,-0.13381296,0.23225981,-0.4373815,0.035667863,-0.29435146,-0.2866292,-0.36283478,0.7510171,0.3006093,-0.5957773,-0.90337723,-0.54581946,0.37192592,-0.6273273,-0.27728575,0.18086892,0.86730444,0.7990364,0.69333035,0.8558723,0.75162476,0.78460836,0.72468126,0.5180984,0.7763787,0.5840918,0.4582131,0.59153783,0.74452186,0.5554213,0.8197748,0.8113955
1.0,-0.13222712,0.22154087,-0.4206641,0.0354294,-0.2822544,-0.27400154,-0.34269157,0.71955264,0.28858757,-0.5721103,-0.8689804,-0.5236631,0.35808808,-0.6045439,-0.2595235,0.16741998,0.87240046,0.80334926,0.70250493,0.8643146,0.75660205,0.7941573,0.7310088,0.5316259,0.78387564,0.5981595,0.47642833,0.60523134,0.75781417,0.5726197,0.83056176,0.81768537
2.0,-0.13405383,0.23218901,-0.4383298,0.035853617,-0.2960301,-0.2876917,-0.3641752,0.7526614,0.30162898,-0.59745455,-0.9059262,-0.54680556,0.37132445,-0.6281508,-0.27823997,0.18117875,0.8669065,0.79837734,0.69287837,0.85592717,0.75126827,0.78374803,0.72414786,0.5172965,0.77612936,0.5834455,0.45716822,0.5905465,0.74383986,0.554845,0.81974363,0.81123006
2.0,-0.1342663,0.22993375,-0.43633306,0.035996642,-0.29598147,-0.28679144,-0.36208767,0.7487351,0.3007899,-0.59514785,-0.9025057,-0.54383254,0.36758596,-0.62449914,-0.2761829,0.17892522,0.8673599,0.7982492,0.6940793,0.8577764,0.7516994,0.7843787,0.7247942,0.5187888,0.7773153,0.5854143,0.45924583,0.59178054,0.7455304,0.5574984,0.8221444,0.81241393
2.0,-0.13407737,0.23190792,-0.43810397,0.035880815,-0.29606426,-0.28759903,-0.36394775,0.75221217,0.30154604,-0.5972078,-0.90557176,-0.54645807,0.37085155,-0.62773114,-0.27799988,0.1809035,0.8669519,0.7983474,0.6930155,0.85615647,0.75131476,0.78380895,0.7242081,0.51746446,0.7762683,0.58367,0.45740095,0.5906782,0.74403554,0.5551549,0.82002807,0.81136644
2.0,-0.13382769,0.23016717,-0.43461052,0.03558431,-0.29281372,-0.28486896,-0.35963172,0.74573606,0.29890743,-0.5920515,-0.8977133,-0.5420953,0.3687878,-0.6229826,-0.2744909,0.17843069,0.8681265,0.7994659,0.69491786,0.85761744,0.7523549,0.78596455,0.7258336,0.52024865,0.7777717,0.5865913,0.46116892,0.5936077,0.7467175,0.5585558,0.82221115,0.8127337
4.0,-0.13427395,0.23152937,-0.43817917,0.035937592,-0.29672015,-0.2879414,-0.36417213,0.7522607,0.30184928,-0.597517,-0.9059798,-0.54640293,0.36998215,-0.6273722,-0.27811807,0.18069807,0.86687964,0.7980494,0.6930352,0.8564828,0.7512346,0.78354365,0.72415406,0.5173589,0.7763663,0.583751,0.457305,0.5904545,0.7440025,0.55537695,0.82048094,0.8115445
4.0,-0.13385516,0.2292493,-0.43334454,0.035512004,-0.29205656,-0.28407076,-0.35815257,0.74331623,0.29811198,-0.59032106,-0.8950368,-0.5404131,0.36739784,-0.6209616,-0.2732383,0.17734826,0.8685171,0.79967874,0.6956493,0.8583904,0.75269586,0.78659266,0.72640073,0.52123314,0.7784065,0.5877493,0.46253482,0.59456456,0.7477055,0.56000227,0.8233491,0.8133652
4.0,-0.13422742,0.22950098,-0.4356409,0.035960305,-0.2954867,-0.28629273,-0.36125568,0.74741894,0.3003065,-0.59417677,-0.9010338,-0.5429307,0.3669663,-0.6235093,-0.27546132,0.17835264,0.8675748,0.7984128,0.6944729,0.858138,0.75189984,0.7847671,0.72508276,0.5193386,0.7776379,0.5860143,0.45999494,0.5923344,0.7460691,0.5582346,0.8226575,0.8127106
3.0,-0.13510391,0.22304198,-0.42963064,0.036091797,-0.2947594,-0.2835528,-0.3547498,0.7356498,0.29760957,-0.58697224,-0.889928,-0.53418726,0.3562846,-0.61223423,-0.2695521,0.17195183,0.8690493,0.79824823,0.69810516,0.8634179,0.75321794,0.7867432,0.72742116,0.52384377,0.78122526,0.59208435,0.46637496,0.5961529,0.7510775,0.56631094,0.8301078,0.8164078
2.0,-0.13390535,0.23122439,-0.43667164,0.035785582,-0.29471892,-0.28642303,-0.3621667,0.7495538,0.30043036,-0.59509397,-0.9024079,-0.54467,0.37006935,-0.6259124,-0.2765016,0.17987162,0.8674245,0.7988294,0.6937914,0.85672307,0.75175315,0.7847241,0.7248221,0.5186188,0.7768675,0.58483136,0.45894536,0.5919006,0.7451408,0.5565052,0.82081985,0.81187266
2.0,-0.1341787,0.2295199,-0.43551165,0.035938498,-0.29524857,-0.28613627,-0.36107078,0.7472014,0.3001625,-0.59394836,-0.9006967,-0.54280144,0.367075,-0.6234272,-0.2753268,0.17831671,0.86762846,0.79850656,0.69453025,0.8581203,0.7519473,0.784889,0.7251476,0.51944953,0.77766955,0.5860912,0.4601355,0.5924737,0.7461619,0.55830014,0.82263905,0.81271815
4.0,-0.13396403,0.22955774,-0.43423712,0.035614297,-0.29308987,-0.28484726,-0.35929853,0.74494356,0.29886654,-0.5917156,-0.8971536,-0.54147774,0.36762443,-0.622061,-0.27413046,0.1778791,0.86819404,0.7993028,0.69518244,0.85813314,0.7524086,0.7859748,0.72595876,0.520507,0.7780646,0.58703834,0.4615602,0.59376246,0.74703276,0.5592183,0.8229351,0.81306916
3.0,-0.13481492,0.22426103,-0.43039337,0.036005527,-0.29432023,-0.28367418,-0.35547614,0.73719996,0.29773566,-0.58770597,-0.89108753,-0.5354325,0.35843253,-0.6140558,-0.27026176,0.17298576,0.8689204,0.7984976,0.69760627,0.8624327,0.7531089,0.7866929,0.72715276,0.5233107,0.780651,0.59118354,0.4655819,0.5958132,0.7503906,0.56503564,0.8287222,0.8157704
1.0,-0.13501656,0.22334534,-0.42978615,0.036059584,-0.29461277,-0.28355062,-0.35488218,0.73595536,0.29760113,-0.58709836,-0.8901241,-0.53445536,0.35679674,-0.6126536,-0.26967698,0.17217535,0.86903274,0.7983255,0.69800943,0.8631777,0.7532099,0.7867626,0.727368,0.5237435,0.78109545,0.5918885,0.46622333,0.5961059,0.7509231,0.56603426,0.82977617,0.8162621
2.0,-0.13379511,0.22966221,-0.43384373,0.035553288,-0.29228312,-0.28432876,-0.35871905,0.7442877,0.298387,-0.5909809,-0.8961027,-0.54108936,0.3680854,-0.6218652,-0.27370667,0.17780352,0.86836267,0.79963684,0.69534624,0.85803366,0.7525706,0.7863804,0.7261547,0.5208548,0.77813226,0.5872586,0.46199438,0.59421295,0.7473212,0.5593724,0.82279164,0.8130649
2.0,-0.13424832,0.22954676,-0.43588096,0.036024604,-0.29578906,-0.28648862,-0.3615728,0.74788034,0.3005187,-0.59456384,-0.90167755,-0.54320055,0.3670393,-0.6238347,-0.27569765,0.17849608,0.86747146,0.7983114,0.6943253,0.8580809,0.75181556,0.7845915,0.724935,0.5191436,0.7775377,0.5858099,0.45972002,0.59211266,0.7459144,0.5579971,0.82251257,0.81260484
3.0,-0.1353384,0.22612797,-0.43439656,0.036303427,-0.29807258,-0.28700894,-0.36051512,0.7446434,0.30093327,-0.59361553,-0.89996296,-0.5404027,0.36055169,-0.6190205,-0.2744686,0.17586207,0.867635,0.7971315,0.69546545,0.8609244,0.75187624,0.78413594,0.72546446,0.5200428,0.7789995,0.58793753,0.46120405,0.5923478,0.7472953,0.5612131,0.8264912,0.8144214
3.0,-0.13534781,0.22155586,-0.42826718,0.036099743,-0.29461128,-0.2829526,-0.3532537,0.732968,0.29699674,-0.5853294,-0.8873491,-0.5322053,0.35380098,-0.60959333,-0.26823735,0.17050406,0.8693866,0.798208,0.6989414,0.86462533,0.75351965,0.78717685,0.7279882,0.52486837,0.7820592,0.59350175,0.4678432,0.5970149,0.75221217,0.56819946,0.8318886,0.8172856
3.0,-0.1347874,0.22342199,-0.42923012,0.03597367,-0.2936213,-0.28287655,-0.35409132,0.7349948,0.2969663,-0.5861168,-0.8886986,-0.5338831,0.3572371,-0.6123246,-0.2690701,0.17199293,0.8692547,0.7987241,0.6982543,0.8631047,0.75342625,0.7872867,0.72762126,0.52423346,0.78121567,0.59221923,0.46684435,0.59671605,0.7513252,0.56632835,0.8296809,0.8162826
2.0,-0.13404423,0.2324347,-0.43893802,0.03597354,-0.2966764,-0.28813273,-0.36493662,0.7537913,0.30208358,-0.59837914,-0.9074443,-0.547528,0.37165135,-0.6290726,-0.2787922,0.1815639,0.8666703,0.7981766,0.69252676,0.8556933,0.7510922,0.7833692,0.72378415,0.5168246,0.7758522,0.5829112,0.45650584,0.5900375,0.7434086,0.5542256,0.81929016,0.81093836
2.0,-0.13423595,0.2305965,-0.43712264,0.036007218,-0.2963251,-0.28725785,-0.36298367,0.7502519,0.30123952,-0.59617484,-0.90407085,-0.5449186,0.36861956,-0.6257942,-0.27698076,0.1796663,0.8671385,0.7981654,0.693619,0.857226,0.75150055,0.7840238,0.7244771,0.51818246,0.77689946,0.5846819,0.45840758,0.59121525,0.7448958,0.5565637,0.8213796,0.8120067
4.0,-0.13364196,0.23023443,-0.43392476,0.035438687,-0.29160047,-0.28410795,-0.35866016,0.7445197,0.2981581,-0.5908251,-0.8958438,-0.5413851,0.36920542,-0.62237936,-0.27378953,0.17820245,0.8684289,0.79994017,0.6952599,0.85757416,0.75262594,0.7865921,0.726227,0.5208346,0.7779537,0.5870648,0.46194115,0.59433496,0.7471933,0.55899,0.8222341,0.81286407
3.0,-0.13521945,0.22287393,-0.4296758,0.036111824,-0.29504806,-0.2837197,-0.35485667,0.73569566,0.29775488,-0.5871171,-0.8901045,-0.5341773,0.35590172,-0.6120487,-0.26963186,0.1718781,0.86901534,0.79812044,0.69811034,0.863561,0.75317955,0.7866174,0.7274119,0.52378523,0.78126884,0.5921266,0.46632126,0.59604007,0.7510576,0.56640756,0.8303293,0.81650174
4.0,-0.13398314,0.23008622,-0.43480256,0.03558221,-0.2932319,-0.28518516,-0.3599268,0.74604744,0.29917645,-0.5924145,-0.8981602,-0.5422831,0.3684677,-0.62293863,-0.27475035,0.17846945,0.8680538,0.799274,0.6948508,0.85770476,0.7522667,0.785736,0.72579116,0.5200652,0.7777593,0.58652633,0.4609592,0.5933639,0.74656606,0.55853736,0.82240206,0.8128011
2.0,-0.13388675,0.22896199,-0.43359223,0.035681117,-0.29293388,-0.28441828,-0.35857558,0.7436876,0.2984912,-0.59092367,-0.8960735,-0.5405529,0.36670408,-0.62116235,-0.27337772,0.17719191,0.868343,0.7993496,0.69555223,0.85860234,0.75257695,0.78626496,0.72610176,0.52102154,0.7784002,0.5875921,0.46224478,0.59423226,0.7475752,0.55996084,0.8234595,0.8133259
2.0,-0.13389692,0.23370199,-0.4394805,0.035729606,-0.2956984,-0.28807396,-0.36529732,0.75499624,0.30198205,-0.59865534,-0.9077029,-0.5485973,0.37400833,-0.63041645,-0.2794546,0.18265927,0.86666864,0.7986197,0.6921407,0.8546662,0.75104696,0.7834938,0.7238327,0.51645446,0.7753708,0.5822637,0.45597985,0.5899162,0.74286675,0.55316687,0.8181405,0.81046504
4.0,-0.1342071,0.23133908,-0.43764913,0.035875283,-0.29613292,-0.2874859,-0.3634951,0.75128794,0.3014113,-0.5967052,-0.9047354,-0.5457703,0.3698044,-0.6267196,-0.27757955,0.18036012,0.8670685,0.7982593,0.69332045,0.85664684,0.75140053,0.78390604,0.7244092,0.5177872,0.7765785,0.5841733,0.45787963,0.59092355,0.74439883,0.55585283,0.82074475,0.81172544
1.0,-0.1354812,0.22223623,-0.42953992,0.03617228,-0.29570377,-0.2839718,-0.3548353,0.7353146,0.29796326,-0.58716846,-0.89010066,-0.53380114,0.35458645,-0.61122996,-0.26953822,0.17142992,0.86899495,0.7978208,0.6982768,0.8640902,0.7531532,0.7864188,0.72745645,0.5238378,0.7815122,0.59245366,0.46645957,0.5959431,0.7512063,0.566951,0.8310983,0.8168439
2.0,-0.13431868,0.23110822,-0.43797973,0.03602882,-0.29698747,-0.2879218,-0.36402085,0.75185084,0.3018578,-0.5973859,-0.9058575,-0.54602796,0.36926943,-0.62693083,-0.2778864,0.1803492,0.8668808,0.7979324,0.693155,0.85681134,0.751253,0.7835224,0.7241445,0.5174979,0.776521,0.5839711,0.45749342,0.5905171,0.7442124,0.5557132,0.82083356,0.8116872
2.0,-0.13402972,0.22892186,-0.43398374,0.035743177,-0.29362172,-0.28488135,-0.35913223,0.744374,0.29892993,-0.59161687,-0.8970893,-0.5409625,0.36643448,-0.6214357,-0.2738042,0.17732933,0.86818063,0.79907197,0.6953669,0.85863864,0.7524216,0.7858977,0.7259113,0.5206805,0.77830505,0.5873448,0.46180755,0.5938095,0.74729437,0.5597388,0.82350135,0.8132879
4.0,-0.13386431,0.22938874,-0.43354282,0.035515733,-0.29218072,-0.28420848,-0.3583862,0.7436905,0.29824263,-0.59059286,-0.8954409,-0.5406765,0.3675935,-0.6212505,-0.27344286,0.17751577,0.86845857,0.7996393,0.6955392,0.85827696,0.75264156,0.78648895,0.7263226,0.5210766,0.77831167,0.58757687,0.4623222,0.5944104,0.74754727,0.55978876,0.8231959,0.8132804
1.0,-0.13518104,0.221892,-0.42835486,0.03608744,-0.2943129,-0.28281593,-0.35328457,0.7331764,0.296885,-0.5853318,-0.88743347,-0.53240407,0.3544759,-0.61009085,-0.2682557,0.17071515,0.86938417,0.7983619,0.6988516,0.8643418,0.75354034,0.7872815,0.7279213,0.52483654,0.78191626,0.5933075,0.46776006,0.59706163,0.7521251,0.5678969,0.831435,0.8170815
3.0,-0.13554054,0.21792823,-0.4237836,0.0359233,-0.29246205,-0.28019288,-0.34795392,0.7243034,0.29421058,-0.5793264,-0.878102,-0.5261044,0.34819922,-0.6022498,-0.26373678,0.1664482,0.8706511,0.7988433,0.7015502,0.86754113,0.75472456,0.7892475,0.7298991,0.52840674,0.7844021,0.5977582,0.4727887,0.6003606,0.75581163,0.57364744,0.8363109,0.8195759
4.0,-0.13387519,0.23279895,-0.43789056,0.035581484,-0.2943809,-0.28694677,-0.36337903,0.75200987,0.30086833,-0.59636474,-0.9041366,-0.5465766,0.3727642,-0.62804985,-0.27789146,0.18145534,0.8672024,0.7990384,0.69304115,0.85544837,0.7515025,0.78440684,0.7246022,0.51769733,0.77610207,0.5836551,0.45768735,0.5911914,0.74407786,0.5548239,0.81933624,0.81119055
1.0,-0.13542512,0.21613969,-0.4213269,0.03589342,-0.2910266,-0.27844888,-0.34498963,0.7196586,0.29253328,-0.5759697,-0.87314403,-0.52282745,0.3457415,-0.59872746,-0.26118857,0.16436467,0.8713225,0.7993466,0.70288026,0.86891454,0.75540066,0.7904933,0.73082876,0.53038853,0.78557265,0.5999309,0.47549462,0.6023061,0.75782186,0.5763757,0.83827394,0.82057405
3.0,-0.13526873,0.22018616,-0.42625415,0.036019262,-0.2933014,-0.28152257,-0.35081726,0.7291514,0.29560322,-0.5825356,-0.8831395,-0.52955437,0.35188413,-0.60667187,-0.2661667,0.168832,0.8699732,0.79865164,0.70005685,0.86571306,0.7540866,0.7882422,0.72881037,0.52648294,0.7830139,0.5952825,0.4700524,0.5986168,0.7538197,0.5704144,0.8334868,0.8181394
4.0,-0.13390681,0.22986907,-0.43447942,0.035602737,-0.29304636,-0.2849207,-0.35954082,0.7454274,0.29894224,-0.5919794,-0.89756846,-0.54184836,0.3681674,-0.6225707,-0.27436203,0.17816931,0.86814076,0.7993462,0.69503,0.85787445,0.75236416,0.78592336,0.72586817,0.5203318,0.7779049,0.5867784,0.4613072,0.59363,0.74682844,0.5588588,0.8225745,0.81289566
4.0,-0.13401511,0.23027515,-0.4352728,0.035639375,-0.29374403,-0.285569,-0.36052182,0.7469093,0.29955477,-0.5931375,-0.8992765,-0.54285187,0.36864913,-0.6235677,-0.27520794,0.17876256,0.86788565,0.79909414,0.6946,0.8575439,0.75212073,0.78542686,0.7255493,0.5196882,0.7775695,0.5861364,0.46044773,0.59295493,0.746211,0.55810034,0.8221352,0.8126222
3.0,-0.13531673,0.22295387,-0.43004254,0.03614595,-0.29551548,-0.28408912,-0.35534492,0.7363598,0.29810548,-0.5877013,-0.8909595,-0.53460383,0.355893,-0.61239,-0.27003282,0.1720882,0.86889064,0.7979351,0.6979312,0.8635024,0.7530518,0.7863348,0.7272621,0.5234726,0.7811523,0.5918646,0.46591455,0.5956839,0.7507778,0.5661242,0.8302453,0.8164314
2.0,-0.13405794,0.2299004,-0.4353726,0.035794962,-0.2944852,-0.2858168,-0.36076808,0.74701154,0.29983297,-0.593519,-0.8999708,-0.542805,0.36785924,-0.6235291,-0.27521938,0.17851233,0.8677629,0.7988075,0.69457924,0.8578293,0.7520429,0.78518,0.7253335,0.5195906,0.7776277,0.5861129,0.4603154,0.5927398,0.7461977,0.55820817,0.82236123,0.81265485
4.0,-0.1339457,0.22955665,-0.43411258,0.03558669,-0.292879,-0.2847207,-0.3591263,0.7447261,0.2987407,-0.59149694,-0.89681256,-0.54134566,0.36768186,-0.6219259,-0.27401513,0.1778382,0.8682474,0.7993821,0.69524276,0.85813594,0.75245357,0.78608,0.72603697,0.52061015,0.7781009,0.587131,0.46169803,0.59388787,0.7471219,0.55930483,0.8229614,0.8131022
2.0,-0.1342328,0.23035929,-0.436718,0.03596307,-0.29601306,-0.28698164,-0.3624954,0.7494808,0.30096108,-0.5955994,-0.90316,-0.54440325,0.36825976,-0.62517726,-0.27658057,0.1793463,0.86727524,0.79825974,0.69385684,0.85743403,0.7516158,0.78425,0.72467446,0.5184989,0.7770949,0.5850429,0.45884734,0.59153676,0.7451976,0.55700636,0.82171047,0.8122011
4.0,-0.13366549,0.22767982,-0.4307866,0.035402782,-0.29013795,-0.28217775,-0.3550639,0.73849756,0.2962899,-0.5866872,-0.8896154,-0.5370925,0.36530933,-0.6173941,-0.27059108,0.17532597,0.8693191,0.80032724,0.69706255,0.8596706,0.7534408,0.78804326,0.72746116,0.5232805,0.7795707,0.5899301,0.46531042,0.5966433,0.74971044,0.56265163,0.8251203,0.81439376
3.0,-0.13533807,0.22083849,-0.42724794,0.036046196,-0.2939819,-0.2822604,-0.35202578,0.7310154,0.29630697,-0.58392,-0.8851947,-0.53085303,0.3527443,-0.6080427,-0.267197,0.16963679,0.8696877,0.79841346,0.69952255,0.8652043,0.7538076,0.7877032,0.728422,0.5256821,0.7825573,0.5944282,0.4689674,0.59781396,0.7530188,0.5693615,0.83276236,0.81775486
4.0,-0.13398,0.23168556,-0.43734995,0.035768222,-0.29517084,-0.28694195,-0.362971,0.75081664,0.3008983,-0.59602594,-0.90373623,-0.5455736,0.3706547,-0.6268045,-0.2772336,0.1804423,0.86723596,0.7986684,0.693431,0.8563599,0.7515631,0.7843461,0.7245933,0.5180772,0.77656335,0.5842734,0.4582298,0.5913615,0.74458295,0.5558289,0.8203881,0.81163025
4.0,-0.13380712,0.22985327,-0.43396926,0.03550495,-0.29221636,-0.2843942,-0.35883847,0.7445284,0.29842559,-0.5910959,-0.8962154,-0.5412995,0.36837265,-0.62205136,-0.27386338,0.17797819,0.8683538,0.79966307,0.69528073,0.8578925,0.7525502,0.78635395,0.7261621,0.52075815,0.7780556,0.58714956,0.4618722,0.59414375,0.7471951,0.55921304,0.8226637,0.8130178
1.0,-0.13538085,0.21934733,-0.42542836,0.036014475,-0.29313785,-0.28111333,-0.34988376,0.7275215,0.29518104,-0.5815064,-0.8815392,-0.528369,0.35049725,-0.605146,-0.26534736,0.16798022,0.870182,0.7986704,0.7005596,0.86638767,0.7542872,0.78854054,0.7291493,0.52711886,0.783497,0.59612584,0.4709589,0.5991719,0.754502,0.57153136,0.83449304,0.81863874
4.0,-0.1340408,0.23108335,-0.43630284,0.035644047,-0.29424995,-0.28623214,-0.36170706,0.74888533,0.30018345,-0.5944983,-0.90130687,-0.54425246,0.36987874,-0.6251394,-0.2762847,0.1797112,0.8675928,0.79895157,0.6940071,0.8568768,0.7518482,0.78492856,0.725163,0.5188834,0.7770471,0.5852169,0.45934877,0.5921879,0.7453868,0.55692977,0.821244,0.8121427
