label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13
1.0,0.0050952435,-0.008034455,0.0006077215,0.0049657747,-0.0051860735,0.003667906,-0.006652206,-0.0057598725,-0.0059739584,-0.0056424784,-0.010127485,0.015807632,-0.012750341,0.9936555,0.9979528,1.0035405,1.0016823,0.99300015,0.9944257,0.99662423,0.9910802,0.9975533,0.9997889,0.9949256,0.9974059,0.9928976
1.0,0.012180172,-0.033275127,0.013495676,0.023002908,-0.029796258,0.011178508,-0.014381871,-0.021706328,-0.022286562,-0.009011369,-0.021654766,0.030912988,-0.019795354,0.9904295,0.9843731,1.0094862,1.0119282,0.9980248,0.9928482,0.9912961,0.989471,1.0016451,1.0056171,1.0009499,1.0012454,0.9990911
1.0,0.0008624047,0.0004541222,-0.00031657517,0.003547497,0.000457339,0.0048758388,-0.00360208,-0.0022014305,-0.0014039604,-0.0058771493,-0.006238103,0.012287754,-0.012390639,0.9960495,0.99813575,1.0008091,0.999784,0.9922347,0.9953749,0.99792075,0.99389344,0.9950473,0.9995268,0.9959021,0.99631387,0.9932577
1.0,0.010397144,-0.026208354,0.007614851,0.016750827,-0.021240383,0.0130935535,-0.015284261,-0.015715264,-0.018621476,-0.006517293,-0.026096161,0.03177684,-0.02583362,0.989306,0.9847766,1.0060437,1.0115298,0.9980675,0.9962982,0.9910493,0.9874125,1.0028961,1.0023816,0.99951285,0.9983744,0.9969483
1.0,0.008567542,-0.01742996,0.0040249974,0.00870724,-0.013002388,0.0024229288,-0.008914374,-0.010756612,-0.011216294,-0.005839221,-0.012781747,0.019369276,-0.013445392,0.9924919,0.99695677,1.0067623,1.0039165,0.9937507,0.99342465,0.9954705,0.9890843,0.99919814,1.0008559,0.99478245,0.99914724,0.99397784
1.0,0.009066448,-0.018896585,0.0058956444,0.010221824,-0.015111417,0.001088269,-0.008288156,-0.012259081,-0.011880549,-0.006397333,-0.010738969,0.018094428,-0.010941032,0.9932027,0.9980694,1.0083934,1.0037706,0.9933795,0.9922506,0.99582416,0.9896029,0.9982859,1.0015734,0.9950003,1.0001597,0.9944717
1.0,0.0068375543,-0.014548039,0.0009014383,0.006160319,-0.009145677,0.0058317035,-0.010105306,-0.007919937,-0.010340126,-0.0043961024,-0.017712247,0.02299758,-0.021169486,0.99155366,0.99358994,1.0027497,1.0047796,0.99482197,0.9964273,0.9945302,0.98792964,1.0012847,0.9993731,0.99456596,0.99717647,0.99373597
1.0,-0.0017577186,0.0065027475,-0.0031873137,0.0010515004,0.0056888536,0.006904021,-0.0027124807,0.0013355836,0.0018329713,-0.005614943,-0.0062314495,0.011670531,-0.01350088,0.99598646,0.9967248,0.9974833,0.9988852,0.99226797,0.996475,0.99793315,0.9952975,0.99461055,0.9988801,0.9964026,0.99471354,0.9928135
1.0,0.0077361837,-0.016165545,0.006397262,0.010060184,-0.013624541,0.0006714165,-0.006745655,-0.011446446,-0.0103916805,-0.0065203505,-0.008121833,0.015720913,-0.009635715,0.9947463,0.9993094,1.0082713,1.0028516,0.99270976,0.9919902,0.99655867,0.99070716,0.99685514,1.0016071,0.9952301,1.000258,0.9946078
1.0,0.0100695565,-0.02359918,0.005100377,0.011867993,-0.017619058,0.0073114075,-0.012767658,-0.0134257525,-0.015782975,-0.0053847507,-0.021073028,0.02715541,-0.021573538,0.9901916,0.9906857,1.0060567,1.0080475,0.99616396,0.9952846,0.9928865,0.9870556,1.0022366,1.0011321,0.9962531,0.99870044,0.995197
1.0,0.009403288,-0.020805748,0.0070574284,0.011277959,-0.01691392,0.0012853742,-0.008414511,-0.0134667605,-0.0131653575,-0.006332582,-0.011093445,0.018984647,-0.0120834615,0.9934305,0.99745053,1.0086838,1.0043164,0.99365515,0.9921947,0.99566215,0.9892793,0.9984772,1.0017732,0.99500674,1.000697,0.9949141
1.0,0.010731988,-0.02785124,0.008967198,0.017989837,-0.02315744,0.012216352,-0.01492694,-0.017074108,-0.01929819,-0.0070246197,-0.024907619,0.031468727,-0.02432485,0.98968685,0.9849757,1.0069089,1.0114536,0.9979191,0.99552774,0.9911583,0.98777914,1.0026176,1.0031006,0.9996417,0.9990684,0.9974165
1.0,-0.005012743,0.01298548,-0.0022380129,0.001987055,0.008656926,0.007860571,0.0004235655,0.0029614195,0.005559329,-0.0065695085,-0.0010094047,0.0072322474,-0.009442773,0.99850017,0.9978729,0.9972066,0.9975367,0.9913265,0.99588555,0.99916726,0.9990226,0.9908938,0.9996249,0.998576,0.99441975,0.9933675
1.0,0.008443981,-0.017034953,0.0067298487,0.010546021,-0.014558375,9.2603266e-05,-0.006864395,-0.012066871,-0.010770934,-0.0069026733,-0.007642597,0.015372223,-0.008053067,0.99442106,0.99983215,1.0091535,1.0028793,0.99267507,0.99134797,0.9966487,0.9908068,0.99668264,1.0019011,0.99530995,1.0006305,0.99460435
1.0,0.010608204,-0.022859218,0.005555004,0.011133276,-0.017503798,0.0030263439,-0.01079282,-0.013592705,-0.014420785,-0.0060952445,-0.015533332,0.022404352,-0.014384676,0.9912026,0.9951915,1.0081365,1.0057503,0.99458843,0.9929656,0.99431384,0.98809826,1.0004194,1.001619,0.9952637,0.9997481,0.99452984
1.0,0.0120601505,-0.028317874,0.009092584,0.015113719,-0.023157261,0.0034913197,-0.011485303,-0.01740671,-0.017845986,-0.0068542017,-0.0159707,0.024199445,-0.014384039,0.99127984,0.99355835,1.0099356,1.0073427,0.9952699,0.9918675,0.9937044,0.98806363,1.0004172,1.0029075,0.99622405,1.0012509,0.9957442
1.0,0.007749483,-0.015395941,0.004605286,0.008781426,-0.012234017,0.0011095554,-0.0074891187,-0.0102764,-0.009755151,-0.0063370103,-0.009721763,0.016731922,-0.01054615,0.9935385,0.99853855,1.0073613,1.0028954,0.99305004,0.9927422,0.996281,0.9903364,0.9977956,1.0012509,0.99500746,0.99943405,0.99438673
1.0,0.0107767135,-0.023895057,0.0060757473,0.01180806,-0.018381909,0.0038385317,-0.011166865,-0.014188081,-0.015284019,-0.006006838,-0.016458604,0.02344589,-0.015810788,0.9911448,0.9942789,1.0080262,1.0063467,0.9949636,0.99320376,0.9940616,0.9878017,1.0006865,1.0016052,0.9954441,0.9998908,0.9947076
1.0,0.002907671,-0.003652867,-3.4928322e-05,0.00402613,-0.0020856932,0.004269704,-0.0052015632,-0.0037875548,-0.0035800477,-0.0056516193,-0.008384809,0.014130004,-0.012783588,0.9948324,0.99797696,1.0020152,1.0006887,0.9925932,0.99502134,0.9972108,0.9924024,0.99644166,0.99955815,0.9953355,0.9967567,0.9930086
1.0,0.0061882287,-0.009869264,0.0081532,0.0116141215,-0.011724651,-0.0009415597,-0.003294766,-0.010605268,-0.0068158917,-0.008453692,2.9303133e-05,0.007997071,0.00018745847,0.99725163,1.004148,1.0109235,1.0010309,0.990963,0.9889394,0.9985802,0.9949954,0.9918881,1.0029261,0.9974771,1.0011243,0.9949825
1.0,0.011201382,-0.029874878,0.011523895,0.022213764,-0.02675312,0.01469126,-0.015869478,-0.019534498,-0.021008864,-0.009002708,-0.025724322,0.033052612,-0.023704011,0.9895108,0.9818423,1.0076466,1.013006,0.99867076,0.99498427,0.9904494,0.9891119,1.0024794,1.0050353,1.001982,0.9993458,0.9989871
1.0,0.003692776,-0.0053447094,0.0011259168,0.0050760806,-0.0038821772,0.0036359504,-0.0051482394,-0.0050693974,-0.004540709,-0.0059506744,-0.0076940507,0.013836874,-0.011777356,0.995029,0.99867815,1.003243,1.0008862,0.9925389,0.9943697,0.9973967,0.9922834,0.9961456,0.9999013,0.9953277,0.99747556,0.99315935
1.0,0.0064345226,-0.009714073,0.004957691,0.008987337,-0.009334862,0.00038485974,-0.004953712,-0.008954123,-0.0063828584,-0.00758251,-0.0038014576,0.010513168,-0.002769677,0.99537957,1.0024935,1.0089581,1.0011998,0.991625,0.990554,0.9977537,0.9934621,0.99398315,1.0018135,0.9965584,0.9997443,0.99354523
1.0,0.0027071238,-0.0031894948,-0.0007901266,0.0034460574,-0.0013871416,0.0043706223,-0.005561009,-0.0031379387,-0.0032208906,-0.005509752,-0.009188153,0.0146462545,-0.013346884,0.99430346,0.997444,1.0014513,1.0007302,0.9927265,0.9953753,0.9969645,0.9922886,0.9968894,0.9994425,0.99527395,0.99633163,0.9930927
1.0,0.009917378,-0.020424617,0.0039052367,0.009486362,-0.0149631575,0.0034827366,-0.01070975,-0.0118585825,-0.013094801,-0.0057644285,-0.015919026,0.022126714,-0.015128441,0.99099725,0.9952769,1.0069672,1.0052978,0.99452055,0.9936188,0.9944276,0.98808986,1.0005952,1.0010023,0.99500567,0.99897003,0.99401504
1.0,0.0018979535,0.00011378899,0.0035838708,0.0076071545,-0.0027503148,0.0021472946,-0.001848463,-0.004669763,-0.00072127394,-0.007853378,0.0003299415,0.006328644,-0.00094359554,0.9975339,1.0029361,1.0065675,0.9994094,0.99082345,0.99135536,0.99905264,0.9970579,0.9909238,1.0017095,0.99834484,0.9982274,0.9940325
1.0,0.0121175125,-0.028091552,0.008709468,0.014814042,-0.022988431,0.002876915,-0.011491077,-0.017193444,-0.017440205,-0.007003301,-0.015747871,0.023916088,-0.013455311,0.9910197,0.99391913,1.010119,1.0071251,0.9951059,0.99173117,0.99371445,0.9882165,1.0005034,1.0030885,0.9961686,1.0010988,0.99582523
1.0,0.0054783225,-0.00930891,0.0022914484,0.0063667297,-0.0069798306,0.002489388,-0.0062382184,-0.007013634,-0.0064760214,-0.006069581,-0.008568384,0.014801322,-0.010714555,0.9942959,0.99889475,1.0050888,1.0016246,0.9926419,0.99361014,0.9968901,0.9914654,0.9968148,1.0003929,0.9951982,0.9981679,0.99341714
1.0,0.01350411,-0.03576628,0.015494272,0.02588778,-0.032979824,0.011563987,-0.014762796,-0.024012506,-0.024154752,-0.010391771,-0.020493627,0.03080602,-0.017196674,0.990246,0.9836509,1.0106475,1.0124415,0.99830675,0.9913893,0.99133116,0.99031234,1.0010204,1.006774,1.0019913,1.0020536,0.99952537
1.0,0.003310822,-0.0048904177,0.00040607154,0.0044200197,-0.0030707195,0.00398501,-0.005490102,-0.004387364,-0.004280393,-0.0056030843,-0.0087880045,0.014681254,-0.013242946,0.9947254,0.997843,1.0023551,1.0009537,0.9926937,0.9950436,0.9971058,0.99200934,0.9967569,0.9996318,0.9951836,0.9969753,0.9932317
1.0,0.013596967,-0.03174691,0.009971499,0.01845733,-0.02676446,0.0067284256,-0.014126448,-0.019564703,-0.02041117,-0.008121738,-0.019929644,0.027984641,-0.015446726,0.989294,0.98959744,1.0103391,1.0098122,0.99659675,0.99185556,0.9921187,0.98820573,1.0015894,1.0042574,0.9983175,1.0007364,0.9966565
1.0,0.0037637502,-0.005366167,0.00042572618,0.0045574084,-0.003432095,0.0037588924,-0.005675085,-0.0046284497,-0.0044398904,-0.005752095,-0.008720808,0.01450666,-0.012284955,0.99444747,0.9981595,1.0028528,1.0010042,0.9926679,0.99466777,0.9970597,0.9920108,0.99672884,0.9997492,0.99523246,0.99709284,0.99309546
1.0,0.004245095,-0.0066403244,0.0016440675,0.0056172907,-0.0049770847,0.0029075593,-0.005503591,-0.005680591,-0.0050166696,-0.00605595,-0.007775344,0.013957359,-0.010910123,0.994772,0.99883354,1.004073,1.0010681,0.99248064,0.9940527,0.99722505,0.9921501,0.996304,1.0001888,0.99537337,0.9976903,0.9934672
1.0,0.008632712,-0.019707864,0.0020196587,0.009278014,-0.013562404,0.008968733,-0.013407595,-0.010415971,-0.013846046,-0.004642059,-0.023815382,0.028459165,-0.025120383,0.9893478,0.98941165,1.0034974,1.0081356,0.99645585,0.9971288,0.99237365,0.98675126,1.0033886,1.0002258,0.99622285,0.9968978,0.9949494
1.0,0.006832637,-0.013555413,0.0035103336,0.007633589,-0.010212161,0.0022674948,-0.007386679,-0.009028293,-0.008982951,-0.005825174,-0.010534324,0.01717231,-0.0127301905,0.993735,0.9978766,1.0058419,1.0027378,0.9931659,0.99370414,0.99626726,0.9901542,0.9980329,1.0005947,0.9948288,0.9987856,0.99393314
1.0,0.008250378,-0.016327886,0.003582023,0.0082182735,-0.012054943,0.0023870394,-0.008655518,-0.010162249,-0.010534026,-0.0058416855,-0.0123449825,0.018752508,-0.012925557,0.9926089,0.9973092,1.0065501,1.0035852,0.9935799,0.99341726,0.99560815,0.98934025,0.9989576,1.0007564,0.9947877,0.9989429,0.9937639
1.0,0.010790259,-0.023815764,0.0064857006,0.01192046,-0.018648006,0.0027167276,-0.010600222,-0.014387451,-0.014963806,-0.0062542195,-0.0149690285,0.022295596,-0.014031696,0.9914998,0.9952535,1.0086513,1.0058464,0.9945819,0.9926444,0.9944113,0.9881929,1.0001822,1.0018908,0.99534005,1.0002248,0.9948545
1.0,0.0020881146,-0.0014926139,-0.00045201927,0.003667526,-0.0006367713,0.0043499917,-0.004556481,-0.0028264523,-0.0022113957,-0.0058760336,-0.007204607,0.012877121,-0.011420858,0.99510187,0.99831116,1.001728,1.0001726,0.99234015,0.9949004,0.9974862,0.9933277,0.99567914,0.9996467,0.99574983,0.9964586,0.99302703
1.0,0.0102934465,-0.023161484,0.006185405,0.011551417,-0.017907701,0.0033502579,-0.010621527,-0.013890199,-0.014759652,-0.0059693316,-0.015636083,0.022800907,-0.015633188,0.9916197,0.9946901,1.0079051,1.0059483,0.9947412,0.9932513,0.9943393,0.988013,1.0004196,1.0015692,0.9952901,0.999966,0.99485415
1.0,0.008421354,-0.016635792,0.003920205,0.0085219,-0.012480155,0.00203906,-0.008581417,-0.010464653,-0.010638222,-0.0060079778,-0.011925768,0.018425884,-0.012143701,0.9926771,0.997625,1.0069764,1.0035448,0.9934823,0.99309874,0.99565846,0.9894661,0.9987638,1.0009296,0.99485654,0.99913734,0.9938114
1.0,0.014792055,-0.02935795,0.009864494,0.016180754,-0.02588562,-0.0028689578,-0.010255346,-0.019446544,-0.017158503,-0.009437232,-0.008913711,0.017588228,6.3013285e-06,0.99067146,1.0003822,1.0153354,1.0056745,0.99359953,0.9867233,0.99490756,0.9903206,0.99772215,1.0050721,0.996515,1.0030682,0.99510497
1.0,0.010251962,-0.02254727,0.006187387,0.011305414,-0.017539218,0.0025979578,-0.010119898,-0.013720617,-0.014257886,-0.006104526,-0.0143742375,0.021614663,-0.014107253,0.99193025,0.9956938,1.0082606,1.005417,0.99437517,0.99281234,0.99468213,0.9883311,0.9999083,1.0016236,0.9951573,1.0001144,0.9946668
1.0,0.0072952807,-0.013862206,0.0048742592,0.008866757,-0.011533745,0.0005081892,-0.0066497624,-0.009924829,-0.00872561,-0.0067124628,-0.0077680945,0.014826043,-0.008179067,0.9941701,0.9997288,1.0078802,1.0022844,0.99256474,0.9921221,0.99674666,0.9912571,0.996698,1.0014962,0.9953529,0.9995759,0.99435735
1.0,-0.005454533,0.0138379615,-0.0031885803,0.0011165813,0.009793118,0.0083341785,0.00022964925,0.0038040727,0.005992327,-0.006314843,-0.0018444806,0.007813054,-0.010574678,0.99813324,0.99705946,0.99611324,0.9974802,0.99148744,0.9963797,0.9989231,0.9989199,0.99133337,0.9993154,0.9984152,0.99396795,0.99322826
1.0,0.0064345226,-0.009714073,0.004957691,0.008987337,-0.009334862,0.00038485974,-0.004953712,-0.008954123,-0.0063828584,-0.00758251,-0.0038014576,0.010513168,-0.002769677,0.99537957,1.0024935,1.0089581,1.0011998,0.991625,0.990554,0.9977537,0.9934621,0.99398315,1.0018135,0.9965584,0.9997443,0.99354523
1.0,0.0027071238,-0.0031894948,-0.0007901266,0.0034460574,-0.0013871416,0.0043706223,-0.005561009,-0.0031379387,-0.0032208906,-0.005509752,-0.009188153,0.0146462545,-0.013346884,0.99430346,0.997444,1.0014513,1.0007302,0.9927265,0.9953753,0.9969645,0.9922886,0.9968894,0.9994425,0.99527395,0.99633163,0.9930927
1.0,0.015011415,-0.031636983,0.008680016,0.017651707,-0.026384443,0.0059087873,-0.014854506,-0.019227348,-0.020478208,-0.008564421,-0.019838482,0.027084192,-0.012751094,0.9880707,0.9911117,1.011011,1.0095961,0.99636424,0.99083626,0.9921386,0.9880627,1.0016092,1.0041406,0.9980662,1.0004599,0.9955739
1.0,0.0061967447,-0.013328975,0.0020459443,0.0064698085,-0.00895597,0.004577443,-0.008381661,-0.008093178,-0.00950508,-0.004790958,-0.014213942,0.020329714,-0.018798975,0.9931054,0.995363,1.0033832,1.00367,0.9941382,0.9956869,0.9956009,0.9888556,0.9997082,0.9995815,0.9944163,0.99791825,0.99377626
1.0,-0.003497161,0.010459831,-0.0032236576,0.001122877,0.007905439,0.0075848736,-0.0011202246,0.0026099682,0.004217591,-0.0061516147,-0.0035151616,0.009095838,-0.010748579,0.9970284,0.9973432,0.9971669,0.9980737,0.99176455,0.9960038,0.99849683,0.9974383,0.9926284,0.99919873,0.99760616,0.9944169,0.99280655
1.0,0.010650553,-0.02769634,0.008587979,0.016328245,-0.022529788,0.009300265,-0.013624502,-0.016709417,-0.018519493,-0.006431723,-0.022347081,0.029498972,-0.022514967,0.99033105,0.9876251,1.0072929,1.0100173,0.9971171,0.99492216,0.9920129,0.98757124,1.0022328,1.0026897,0.998138,0.9996491,0.9969476
1.0,0.008374356,-0.017012859,0.003959015,0.008594215,-0.012745298,0.0021933764,-0.008732714,-0.010554127,-0.010871923,-0.005880042,-0.012417469,0.019037178,-0.013061564,0.9925773,0.9971288,1.0067663,1.0037428,0.9936435,0.9934072,0.99555725,0.98927325,0.99906266,1.000922,0.9948046,0.9990931,0.9940861
1.0,0.0018032715,-0.0014531966,-0.0006944686,0.0033293515,-0.00035971403,0.004812576,-0.004687816,-0.0026290715,-0.0024358118,-0.005565224,-0.0080672875,0.013752963,-0.013417273,0.99515265,0.9976144,1.0009072,1.0003037,0.99253505,0.9955183,0.9973714,0.9929042,0.99616385,0.99934435,0.9954754,0.9962752,0.9930358
1.0,0.006832637,-0.013555413,0.0035103336,0.007633589,-0.010212161,0.0022674948,-0.007386679,-0.009028293,-0.008982951,-0.005825174,-0.010534324,0.01717231,-0.0127301905,0.993735,0.9978766,1.0058419,1.0027378,0.9931659,0.99370414,0.99626726,0.9901542,0.9980329,1.0005947,0.9948288,0.9987856,0.99393314
1.0,0.008250378,-0.016327886,0.003582023,0.0082182735,-0.012054943,0.0023870394,-0.008655518,-0.010162249,-0.010534026,-0.0058416855,-0.0123449825,0.018752508,-0.012925557,0.9926089,0.9973092,1.0065501,1.0035852,0.9935799,0.99341726,0.99560815,0.98934025,0.9989576,1.0007564,0.9947877,0.9989429,0.9937639
1.0,0.0050952435,-0.008034455,0.0006077215,0.0049657747,-0.0051860735,0.003667906,-0.006652206,-0.0057598725,-0.0059739584,-0.0056424784,-0.010127485,0.015807632,-0.012750341,0.9936555,0.9979528,1.0035405,1.0016823,0.99300015,0.9944257,0.99662423,0.9910802,0.9975533,0.9997889,0.9949256,0.9974059,0.9928976
1.0,0.012180172,-0.033275127,0.013495676,0.023002908,-0.029796258,0.011178508,-0.014381871,-0.021706328,-0.022286562,-0.009011369,-0.021654766,0.030912988,-0.019795354,0.9904295,0.9843731,1.0094862,1.0119282,0.9980248,0.9928482,0.9912961,0.989471,1.0016451,1.0056171,1.0009499,1.0012454,0.9990911
1.0,0.005079925,-0.006986996,0.00089306384,0.0054029003,-0.0049633607,0.0024828836,-0.006122105,-0.0056178197,-0.004784816,-0.006359024,-0.007973075,0.013512902,-0.008304145,0.9937342,0.9994834,1.0049404,1.0011455,0.9924512,0.9932341,0.9969051,0.9923321,0.99633837,1.0004549,0.99562883,0.9975681,0.99298066
1.0,0.0053553507,-0.009148797,0.0018994957,0.0060539246,-0.0066929385,0.00258971,-0.0064137354,-0.0066939816,-0.0063761547,-0.0059666857,-0.009071507,0.01526139,-0.011435665,0.99401003,0.99848056,1.0046816,1.0016811,0.99278325,0.9939468,0.99680966,0.99131656,0.99714756,1.0003011,0.99508744,0.99795485,0.9935732
1.0,0.005002387,-0.008312425,0.0018732622,0.0059222654,-0.0060899183,0.0028673708,-0.006056104,-0.0064353794,-0.0060013533,-0.0059557613,-0.008607015,0.014759496,-0.011316738,0.99442357,0.9986879,1.0044737,1.0014712,0.99265224,0.99393004,0.9969538,0.99157184,0.99678844,1.0001993,0.99518156,0.99791396,0.9933296
1.0,0.012424491,-0.033003062,0.013297036,0.022943713,-0.02945377,0.011617925,-0.014704853,-0.021517664,-0.022347655,-0.009026584,-0.022068981,0.031021565,-0.019912135,0.9901956,0.98427415,1.0094239,1.0120214,0.9981155,0.9929706,0.9913028,0.98923093,1.0015198,1.0053556,1.0009892,1.0010681,0.998757
1.0,0.0049981624,-0.0076727252,0.0015189573,0.005730115,-0.00558573,0.002664283,-0.0060249977,-0.0060775205,-0.005430118,-0.0061381264,-0.008208603,0.014121718,-0.009915797,0.9942078,0.99907875,1.0047071,1.0012826,0.99251604,0.9936154,0.99696237,0.9919496,0.99653214,1.00032,0.99539477,0.9977724,0.99319535
1.0,0.009225257,-0.025131969,0.017690316,0.03443279,-0.029179655,0.02985571,-0.018900756,-0.02206242,-0.022932414,-0.015458974,-0.030383501,0.037697643,-0.028509643,0.99059266,0.967864,1.0054328,1.0178586,1.0016556,0.9977384,0.98917437,0.99427605,1.0013385,1.0091542,1.0114332,0.99766606,1.0038865
1.0,0.0059057847,-0.010949129,0.0020537525,0.006258577,-0.0077222735,0.0030406192,-0.007142201,-0.00737828,-0.007608871,-0.005610291,-0.0107215345,0.016877051,-0.013470609,0.9936867,0.9976471,1.0045023,1.0023011,0.9931509,0.99432737,0.99637955,0.9904147,0.99802315,1.000098,0.99478817,0.9980335,0.99349904
1.0,0.008554354,-0.017795203,0.0038421452,0.008646093,-0.013054557,0.0029806942,-0.009279501,-0.010752395,-0.011540946,-0.005600241,-0.013819583,0.02029676,-0.014830857,0.9922888,0.99625665,1.006347,1.0042582,0.9939985,0.99384224,0.99520534,0.9887342,0.99965787,1.0007037,0.9947504,0.99897194,0.9940013
1.0,0.010962702,-0.02319896,0.007843047,0.012516625,-0.019266285,0.00018645078,-0.008952089,-0.015024796,-0.014246599,-0.0070518535,-0.010534279,0.01858282,-0.008758037,0.99271,0.998307,1.0105827,1.0046024,0.99355596,0.9907316,0.99546635,0.98944896,0.99826854,1.0025659,0.99532485,1.0013335,0.99485964
1.0,-0.0014977604,0.0062403437,-0.002261199,0.0019496679,0.004941687,0.0063039586,-0.0023647994,0.00074148923,0.0019732807,-0.0060252277,-0.0048075616,0.010376845,-0.011004944,0.99637085,0.9977933,0.9988241,0.99876785,0.99193573,0.995658,0.9981735,0.99590415,0.99375474,0.9993247,0.9968675,0.9951204,0.9928903
1.0,0.007038966,-0.013681902,0.0022714585,0.0068142638,-0.009524211,0.0032617897,-0.00831628,-0.008463465,-0.009220008,-0.0054345587,-0.012711685,0.018754585,-0.014710629,0.9928044,0.9968068,1.0049021,1.0031959,0.993617,0.9943873,0.99574256,0.9894522,0.99907386,1.000145,0.99463385,0.9981872,0.9935378
1.0,0.009129688,-0.019140178,0.0058707744,0.010241054,-0.015237659,0.0012539476,-0.008429041,-0.012323774,-0.012066196,-0.006341066,-0.011083655,0.018438416,-0.011399679,0.9930986,0.9978268,1.00829,1.0038989,0.9934842,0.99236816,0.9957497,0.9894594,0.9984578,1.0015289,0.99496657,1.0001411,0.9944899
1.0,0.0068375543,-0.014548039,0.0009014383,0.006160319,-0.009145677,0.0058317035,-0.010105306,-0.007919937,-0.010340126,-0.0043961024,-0.017712247,0.02299758,-0.021169486,0.99155366,0.99358994,1.0027497,1.0047796,0.99482197,0.9964273,0.9945302,0.98792964,1.0012847,0.9993731,0.99456596,0.99717647,0.99373597
1.0,-0.0017577186,0.0065027475,-0.0031873137,0.0010515004,0.0056888536,0.006904021,-0.0027124807,0.0013355836,0.0018329713,-0.005614943,-0.0062314495,0.011670531,-0.01350088,0.99598646,0.9967248,0.9974833,0.9988852,0.99226797,0.996475,0.99793315,0.9952975,0.99461055,0.9988801,0.9964026,0.99471354,0.9928135
1.0,0.005580537,-0.010270411,0.0015380234,0.0057936534,-0.0069870353,0.0033353716,-0.0071771853,-0.00684572,-0.0072395066,-0.0054576267,-0.011078484,0.017071806,-0.0140689025,0.9935917,0.9973559,1.0039657,1.0022537,0.99320036,0.99465203,0.99630994,0.9904065,0.9981835,0.9999404,0.9947566,0.9977257,0.9934517
1.0,0.014213055,-0.036073536,0.014631726,0.023511074,-0.032367885,0.0076514333,-0.013695553,-0.023580395,-0.02353593,-0.00954232,-0.017928746,0.028364632,-0.014331366,0.9904167,0.98761344,1.0117197,1.0108943,0.9972845,0.99023104,0.99214077,0.9895683,1.0005687,1.0060239,0.9999411,1.0027595,0.9983888
1.0,-0.005533181,0.014783179,-0.0037950128,0.00080844015,0.010617077,0.008611124,0.00031999126,0.0043402016,0.006776465,-0.0064810533,-0.0014497042,0.007132431,-0.008957285,0.99775237,0.99726033,0.996169,0.99737567,0.9914559,0.99593955,0.99887913,0.9995218,0.9909491,0.9993924,0.9987999,0.99382263,0.9929631
1.0,0.011997655,-0.027794207,0.008236609,0.014576942,-0.022495426,0.0036429837,-0.011874553,-0.016831823,-0.017407008,-0.0068420162,-0.016788952,0.024641007,-0.01461511,0.99074405,0.99326307,1.0096117,1.0073955,0.99532545,0.99221486,0.99348587,0.9879955,1.0008538,1.0028793,0.99625915,1.0007325,0.99572676
1.0,-0.0060960203,0.015854683,-0.002475433,0.002137661,0.010274537,0.008157037,0.00130843,0.00411018,0.007567961,-0.007054381,0.00089699775,0.005252389,-0.006422423,0.9986502,0.99830484,0.9973446,0.99713874,0.9910675,0.9953207,0.9994717,1.0008093,0.9894112,1.0000021,0.99974394,0.99411726,0.99366695
1.0,-0.005147092,0.013046401,-0.0048835203,-0.00050833076,0.01039201,0.00876309,-0.0009142943,0.0044733956,0.005139407,-0.005596432,-0.004868768,0.010467621,-0.014700357,0.9968952,0.9952836,0.994192,0.9978365,0.9921497,0.99761105,0.9983361,0.99733424,0.99332565,0.9985607,0.9972618,0.9934395,0.9930933
1.0,-0.005301282,0.014682376,-0.0023231134,0.0023454726,0.009563029,0.008022677,0.00091576576,0.0034702197,0.007058613,-0.0070575876,0.0006798953,0.005187027,-0.005399812,0.9984431,0.99891406,0.9981984,0.99734676,0.99100274,0.99475753,0.9993032,1.0005723,0.98950493,1.0000558,0.9997419,0.9943954,0.99314046
1.0,0.014411062,-0.032085434,0.0110183135,0.017675996,-0.027599685,0.0009705797,-0.011708047,-0.020401366,-0.019625774,-0.00859812,-0.013478465,0.022693846,-0.0078864,0.9905734,0.99530655,1.0130619,1.0074472,0.9949386,0.98891354,0.99374926,0.9889758,0.99961203,1.0046538,0.9967982,1.0026459,0.9960288
1.0,0.0049981624,-0.0076727252,0.0015189573,0.005730115,-0.00558573,0.002664283,-0.0060249977,-0.0060775205,-0.005430118,-0.0061381264,-0.008208603,0.014121718,-0.009915797,0.9942078,0.99907875,1.0047071,1.0012826,0.99251604,0.9936154,0.99696237,0.9919496,0.99653214,1.00032,0.99539477,0.9977724,0.99319535
1.0,0.009225257,-0.025131969,0.017690316,0.03443279,-0.029179655,0.02985571,-0.018900756,-0.02206242,-0.022932414,-0.015458974,-0.030383501,0.037697643,-0.028509643,0.99059266,0.967864,1.0054328,1.0178586,1.0016556,0.9977384,0.98917437,0.99427605,1.0013385,1.0091542,1.0114332,0.99766606,1.0038865
1.0,0.013596967,-0.03174691,0.009971499,0.01845733,-0.02676446,0.0067284256,-0.014126448,-0.019564703,-0.02041117,-0.008121738,-0.019929644,0.027984641,-0.015446726,0.989294,0.98959744,1.0103391,1.0098122,0.99659675,0.99185556,0.9921187,0.98820573,1.0015894,1.0042574,0.9983175,1.0007364,0.9966565
